07:16:09.330519 IP 5ed92da5bdac.48424 > prod-oai-spgwc.prod-oai-public-net.8805: UDP, length 16
07:16:24.102640 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.102670 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.115963 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.129239 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.129263 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.142631 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.156245 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.156295 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.169361 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.182916 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.182960 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.196078 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.209515 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.209540 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.222864 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.236275 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.236300 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.249590 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.262984 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.263035 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.276307 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.289664 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.289685 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.302910 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.316290 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.316314 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.329658 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.330561 IP prod-oai-spgwc.prod-oai-public-net.53655 > 5ed92da5bdac.8805: UDP, length 16
07:16:24.330606 IP 5ed92da5bdac.8805 > prod-oai-spgwc.prod-oai-public-net.53655: UDP, length 16
07:16:24.330993 IP 5ed92da5bdac.48424 > prod-oai-spgwc.prod-oai-public-net.8805: UDP, length 16
07:16:24.331016 IP prod-oai-spgwc.prod-oai-public-net.8805 > 5ed92da5bdac.48424: UDP, length 16
07:16:24.343196 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.343221 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.357892 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.369678 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.369705 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.383197 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.396585 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.396651 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.409859 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.423228 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.423273 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.436579 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.449964 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.450002 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.463262 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.476556 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.476581 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.492185 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.503311 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.503334 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.516678 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.524131 IP 5ed92da5bdac.54018 > ns.fudan.edu.cn.domain: 60108+ PTR? 26.224.120.202.in-addr.arpa. (45)
07:16:24.524597 IP ns.fudan.edu.cn.domain > 5ed92da5bdac.54018: 60108* 1/1/0 PTR ns.fudan.edu.cn. (88)
07:16:24.530328 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.530357 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.543474 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.557179 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.557229 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.570325 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.583512 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.583536 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.597436 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.610362 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.610385 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.623444 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.636912 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.637000 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.650386 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.663599 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.663631 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.677155 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.690591 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.690615 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.703856 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.717321 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.717349 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.731405 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.743913 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.743956 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.757282 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.770569 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.770600 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.779965 ARP, Request who-has 10.0.0.127 tell 5ed92da5bdac, length 28
07:16:24.784863 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.800264 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.800309 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.810733 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.823927 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.824005 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.837611 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.850844 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.850886 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.863950 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.877401 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.877428 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.891864 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.904221 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.904244 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.917447 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.930859 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.930885 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.945590 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.957593 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.957619 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.970973 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.984239 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:24.984260 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:24.997660 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.011100 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.011144 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:25.025176 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.037704 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.037726 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:25.051195 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.064555 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.064578 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:25.077843 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.091103 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.091175 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:25.104814 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.117913 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.117936 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:25.131426 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.144686 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.144745 IP 5ed92da5bdac.2152 > enb.prod-oai-public-net.2152: UDP, length 1060
07:16:25.158051 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.171266 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.184643 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.197963 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.211604 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.224774 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.238318 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.251683 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.264744 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.278325 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.291535 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.305348 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.318403 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.331570 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.345211 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.358283 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.371881 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.384973 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.398419 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.411777 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.425177 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.438575 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.451991 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.465286 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.478639 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.495573 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.506741 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.518554 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.531913 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.545843 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.558741 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.574778 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.585412 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.598763 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.612228 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.625434 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.638790 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.652400 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.665700 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.678764 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.692255 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.705563 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.719212 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.732539 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.745728 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.759235 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.772726 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.785849 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.799178 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.812481 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.826155 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.839490 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.852556 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.866013 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.879174 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.892840 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.906204 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.919594 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.932797 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.946256 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.959442 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.972856 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.986204 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:25.999655 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.012923 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.026401 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.039888 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.052964 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.066511 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.079826 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.092919 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.106555 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.119840 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.133279 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.148699 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.156207 IP enb.prod-oai-public-net.2152 > 5ed92da5bdac.2152: UDP, length 56
07:16:26.160582 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.173179 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.186700 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.200253 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.213403 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.226821 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.240165 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.253493 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.266965 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.280062 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.293511 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.306790 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.321255 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.333611 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.346933 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.361638 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.373569 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.387106 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.400345 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.413705 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.427050 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.440437 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.453734 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.467228 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.480494 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.493912 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.507287 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.520523 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.534014 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.547324 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.560682 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.574542 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.587263 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.601065 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.614211 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.627480 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.640863 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.654285 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.667714 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.680967 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.694269 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.707911 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.721761 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.734413 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.747978 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.761178 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.774513 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.787803 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.801163 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.814896 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.827816 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.841246 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.854433 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.867942 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.881221 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.894694 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.908070 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.921253 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.934742 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.948948 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.961642 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.975313 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:26.988464 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.001539 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.014840 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.028268 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.041571 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.056004 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.068307 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.083025 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.095117 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.108460 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.121753 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.135059 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.148523 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.161970 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.175217 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.188539 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.201987 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.215271 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.228595 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.241881 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.255639 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.268830 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.282125 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.295613 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.308835 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.322619 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.335500 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
